,Immoweb ID,Property type,property sub-type,Price,Post code,Building condition,Kitchen type,Bedrooms,Furnished,Terrace surface,Tenement building,Number of frontages,Swimming pool,How many fireplaces?,Garden,Garden orientation,Garden surface,Terrace,Surface of the plot
7874,9726598,HOUSE,VILLA,389000.0,7110,,USA installed,3.0,No,25.0,No,,No,,,,800.0,,1000.0
7875,9717637,HOUSE,VILLA,995000.0,8400,Good,USA hyper equipped,6.0,Yes,,No,4.0,No,,,South,1.0,,
7876,9719245,HOUSE,VILLA,745000.0,8370,As new,,4.0,No,28.0,No,4.0,No,,,,,,861.0
7877,9565434,HOUSE,VILLA,355000.0,7070,As new,Installed,3.0,,,No,4.0,,,,,,Yes,
7878,9630543,HOUSE,VILLA,349000.0,8432,Good,,4.0,No,,No,4.0,,,,,,,506.0
7879,9645377,HOUSE,VILLA,395000.0,4850,,USA installed,5.0,,,No,4.0,,,,,821.0,Yes,914.0
7880,9661592,HOUSE,VILLA,395000.0,4852,,USA installed,5.0,,,No,4.0,,,,,821.0,Yes,914.0
7881,9694118,HOUSE,VILLA,669000.0,3150,,,4.0,,,No,,No,,Yes,North,,,2134.0
7882,9614531,HOUSE,VILLA,1375000.0,9070,As new,USA hyper equipped,3.0,No,,No,4.0,No,2.0,Yes,South,,,1593.0
7883,9693433,HOUSE,VILLA,1795000.0,8300,,USA hyper equipped,5.0,No,,No,4.0,Yes,,,,,Yes,671.0
7884,9248381,HOUSE,VILLA,2300000.0,9450,As new,,2.0,No,,No,4.0,Yes,,Yes,West,,,35647.0
7885,9711287,HOUSE,VILLA,240000.0,6182,To be done up,,3.0,No,,No,4.0,,,,,,,
7886,9682992,HOUSE,VILLA,344600.0,4650,,,4.0,,,,4.0,,,Yes,South,,,1098.0
7887,9722665,HOUSE,VILLA,345600.0,4140,As new,,3.0,,,,4.0,,,Yes,South,,,1009.0
7888,9723864,HOUSE,VILLA,190000.0,7301,Good,,3.0,,,No,4.0,,,,,,,
7889,9223668,HOUSE,VILLA,875000.0,3500,As new,Installed,2.0,No,,No,,No,,Yes,South,,,2131.0
7890,9629379,HOUSE,VILLA,910000.0,2650,,Hyper equipped,4.0,,,No,4.0,,,,,,Yes,703.0
7891,9359033,HOUSE,VILLA,3700000.0,1180,Good,Hyper equipped,6.0,No,150.0,No,4.0,Yes,,,,2500.0,,3571.0
7892,9524516,HOUSE,VILLA,280000.0,6180,As new,,3.0,No,,No,4.0,,,,,,Yes,
7893,9595297,HOUSE,VILLA,357000.0,8760,,Installed,4.0,,,No,,No,,Yes,South West,,,879.0
7894,9630971,HOUSE,VILLA,449000.0,1350,,Installed,3.0,No,50.0,No,4.0,,1.0,,,,,1326.0
7895,9391383,HOUSE,VILLA,625000.0,4537,As new,USA installed,3.0,,,No,4.0,,,,,,Yes,2937.0
7896,9492076,HOUSE,VILLA,650000.0,7322,As new,Installed,5.0,,,No,4.0,,,,,,,3043.0
7897,9169640,HOUSE,VILLA,965000.0,8510,,Installed,5.0,No,,No,4.0,Yes,,,,,,2810.0
7898,9549205,HOUSE,VILLA,1490000.0,2900,As new,,,No,,No,4.0,,,,,,,2000.0
7899,9251785,HOUSE,VILLA,2400000.0,7322,As new,Hyper equipped,5.0,,,No,4.0,Yes,,,,,Yes,7165.0
7900,9299010,HOUSE,VILLA,2400000.0,7500,As new,USA hyper equipped,5.0,,,No,4.0,Yes,,,,,Yes,7165.0
7901,9575895,HOUSE,VILLA,475000.0,7020,,,5.0,No,25.0,No,4.0,,,,,,,410.0
7902,9556235,HOUSE,VILLA,676000.0,2460,,Installed,4.0,No,,No,4.0,,,,,2000.0,,2276.0
7903,8949725,HOUSE,VILLA,10000.0,6534,,,2.0,No,,No,,,,,,,,
7904,9625336,HOUSE,VILLA,287500.0,7180,,,4.0,,,No,,,,,,,,2129.0
7905,9703284,HOUSE,VILLA,349000.0,7100,Good,,3.0,,,No,4.0,,,,,,Yes,1728.0
7906,9546572,HOUSE,VILLA,739000.0,2820,To renovate,,4.0,,,No,,,,,,,,30800.0
7907,9666162,HOUSE,VILLA,920000.0,8820,Good,Installed,4.0,No,100.0,No,4.0,No,1.0,,South,6225.0,,6500.0
7908,9367810,HOUSE,VILLA,1800000.0,9810,As new,USA installed,5.0,,,No,,,1.0,,,,,34000.0
7909,9581569,HOUSE,VILLA,295000.0,4682,As new,,2.0,No,30.0,No,3.0,,,,,260.0,,442.0
7910,9689314,HOUSE,VILLA,438000.0,6870,As new,Hyper equipped,4.0,,,,4.0,,1.0,Yes,South,,Yes,600.0
7911,9692095,HOUSE,VILLA,440000.0,7061,,Installed,4.0,No,30.0,No,4.0,,,,South,1337.0,,1437.0
7912,9610956,HOUSE,VILLA,599000.0,4031,,,4.0,,,No,4.0,Yes,,,,,Yes,3315.0
7913,9496221,HOUSE,VILLA,800000.0,7000,As new,Hyper equipped,4.0,,,No,4.0,Yes,,,,,Yes,1292.0
7914,9517736,HOUSE,VILLA,865000.0,2230,,,2.0,No,,No,4.0,,,,,,,
7915,9459707,HOUSE,VILLA,2950000.0,1640,,,5.0,,,No,,Yes,1.0,,,,,3422.0
7916,9570495,HOUSE,VILLA,325000.0,1430,,Installed,5.0,No,50.0,No,4.0,,,,,,,593.0
7917,9553017,HOUSE,VILLA,1575000.0,2610,,Installed,5.0,,,No,4.0,Yes,,,,,Yes,1266.0
7918,9552302,HOUSE,VILLA,5000000.0,1480,As new,,4.0,No,,No,4.0,No,,,,,,1100.0
7919,9716482,HOUSE,VILLA,1320000.0,1180,,Installed,8.0,No,,No,4.0,,,,South,1.0,Yes,2500.0
7920,9722713,HOUSE,VILLA,370000.0,4530,,,3.0,,,,4.0,,,,,,,2194.0
7922,9720239,HOUSE,VILLA,475000.0,1910,,,4.0,No,1.0,No,4.0,No,1.0,,,1.0,,
7923,9025554,HOUSE,VILLA,262500.0,6030,,Installed,3.0,No,,No,,,,,,,,261.0
7924,9673548,HOUSE,VILLA,300000.0,7110,Good,Installed,3.0,No,,,4.0,,,,,,,704.0
7925,9660787,HOUSE,VILLA,330000.0,7090,,,4.0,No,20.0,No,4.0,,1.0,,South West,1.0,,858.0
7926,9336534,HOUSE,VILLA,380000.0,6200,As new,USA installed,3.0,No,,No,4.0,,,,,,Yes,
7927,9711233,HOUSE,VILLA,999000.0,1420,Good,,9.0,,,No,4.0,,,,,,Yes,5352.0
7928,9711234,HOUSE,VILLA,999000.0,1421,Good,,9.0,,,No,4.0,,,,,,Yes,5352.0
7929,9692005,HOUSE,VILLA,405658.0,6280,,,4.0,,,,4.0,,,Yes,North,,,1000.0
7930,9608494,HOUSE,VILLA,599000.0,3120,,,4.0,,,No,,,,Yes,South,,,630.0
7931,9620024,HOUSE,VILLA,599000.0,3140,,,4.0,,,No,,,,Yes,South,,,630.0
7932,9546573,HOUSE,VILLA,639000.0,3130,,,4.0,,,No,,No,,Yes,South,,,1180.0
7933,9049478,HOUSE,VILLA,378500.0,8020,,,,,,Yes,,,,,,,,
7934,9676199,HOUSE,VILLA,299000.0,1480,,,3.0,No,37.0,No,4.0,,1.0,,South West,1.0,,2800.0
7935,9653718,HOUSE,VILLA,299000.0,1480,Good,,4.0,,,No,3.0,,,,,,Yes,550.0
7936,9680832,HOUSE,VILLA,339000.0,5060,As new,,3.0,No,,No,4.0,,,,,,Yes,1000.0
7937,9684014,HOUSE,VILLA,449000.0,1480,As new,,4.0,No,,No,4.0,,,,,,Yes,896.0
7938,9608310,HOUSE,VILLA,795000.0,2970,,,3.0,No,,No,4.0,,,Yes,South West,,,3000.0
7939,9713712,HOUSE,VILLA,299000.0,7100,Just renovated,,3.0,,,,4.0,,,,,,,900.0
7940,9188760,HOUSE,VILLA,300000.0,6200,As new,USA hyper equipped,2.0,No,,No,3.0,,,,,,Yes,
7941,9588439,HOUSE,VILLA,1545000.0,2900,,,4.0,No,,No,4.0,,,Yes,West,,,1939.0
7942,8704880,HOUSE,VILLA,1385000.0,2900,As new,,5.0,No,,No,4.0,,,,,,,2170.0
7943,9725608,HOUSE,VILLA,185000.0,7530,,,,,,No,,,,,,,,
7944,9563245,HOUSE,VILLA,1290000.0,7500,As new,Hyper equipped,5.0,,,No,4.0,Yes,,,,,Yes,7842.0
7945,9292808,HOUSE,VILLA,284500.0,9600,,,4.0,,,No,,,,,,,Yes,284.0
7946,9719402,HOUSE,VILLA,455000.0,6600,,,4.0,No,1.0,No,4.0,No,1.0,,,1.0,,950.0
7947,9641515,HOUSE,VILLA,499500.0,2870,,,3.0,No,,No,3.0,,,,,,,582.0
7948,9661991,HOUSE,VILLA,629000.0,2970,As new,,3.0,No,,No,3.0,,,,,,Yes,
7949,9669821,HOUSE,VILLA,889000.0,8800,,,4.0,,,No,,No,,Yes,South West,,,1372.0
7950,9661992,HOUSE,VILLA,599000.0,2970,As new,,3.0,No,,No,3.0,,,,,,Yes,
7951,9224223,HOUSE,VILLA,1775000.0,8300,Just renovated,,8.0,No,,No,4.0,,,,,,Yes,350.0
7952,9673207,HOUSE,VILLA,320000.0,7170,,,3.0,No,35.0,No,4.0,,,,,300.0,,610.0
7953,9090495,HOUSE,VILLA,599000.0,2970,As new,,3.0,No,,No,3.0,,,,,,Yes,1000.0
7954,9659173,HOUSE,VILLA,290000.0,9910,,,,,,Yes,,,,,,,,
7955,9718687,HOUSE,VILLA,550000.0,6280,As new,Hyper equipped,6.0,No,40.0,,4.0,,1.0,,South East,800.0,,1620.0
7956,9553092,HOUSE,VILLA,815000.0,3078,As new,Hyper equipped,5.0,No,120.0,No,4.0,,,,,1500.0,,1864.0
7957,9656358,HOUSE,VILLA,310054.0,2400,,,,,,No,,,,,,,,
7958,9560896,HOUSE,VILLA,310054.0,2400,,,,,,No,,,,,,,,
7959,9507843,HOUSE,VILLA,310500.0,4910,,,,,,No,,,,,,,,
7960,9549450,HOUSE,VILLA,323842.0,4681,,,,,,No,,,,,,,,
7961,9604727,HOUSE,VILLA,949000.0,3140,As new,Hyper equipped,3.0,,,,4.0,,1.0,Yes,South West,,Yes,3271.0
7962,9525690,HOUSE,VILLA,299000.0,4841,Good,,4.0,,25.0,No,4.0,,,,,7049.0,,869.0
7963,9579100,HOUSE,VILLA,279000.0,4217,Good,USA semi equipped,2.0,No,30.0,No,4.0,,1.0,,South,1720.0,,1820.0
7964,9525727,HOUSE,VILLA,340000.0,1325,To renovate,Semi equipped,5.0,No,120.0,No,4.0,,2.0,,South East,1272.0,,1572.0
7965,9697401,HOUSE,VILLA,349900.0,1700,Good,Semi equipped,2.0,No,18.0,Yes,4.0,No,1.0,,South West,166.0,,396.0
7966,9650985,HOUSE,VILLA,549000.0,6980,Good,USA installed,6.0,Yes,95.0,No,4.0,,,,,200.0,,522.0
7967,9696647,HOUSE,VILLA,598000.0,3400,As new,Hyper equipped,6.0,No,60.0,No,3.0,Yes,,,,,,564.0
7968,9635224,HOUSE,VILLA,650000.0,1410,Good,Installed,4.0,No,20.0,,4.0,,,Yes,South,,,990.0
7969,9525629,HOUSE,VILLA,750000.0,1970,Good,Installed,4.0,No,20.0,No,4.0,No,,,,100.0,,528.0
7970,9639361,HOUSE,VILLA,840000.0,1933,As new,USA hyper equipped,6.0,,40.0,No,4.0,No,,,,,,618.0
7971,9469677,HOUSE,VILLA,890000.0,1840,Good,Installed,4.0,No,,No,2.0,,1.0,,,,Yes,1200.0
7972,9612019,HOUSE,VILLA,1125000.0,3440,As new,Installed,8.0,No,30.0,No,4.0,No,,,,4002.0,,4002.0
7973,9730015,HOUSE,VILLA,580000.0,3090,Good,Installed,4.0,No,30.0,No,4.0,No,1.0,,South West,400.0,,660.0
7974,9719459,HOUSE,VILLA,495000.0,1500,Good,Installed,3.0,No,,No,3.0,,1.0,Yes,West,,,556.0
7975,9700311,HOUSE,VILLA,539000.0,1082,Good,Installed,4.0,,,No,4.0,No,,,,485.0,Yes,485.0
7976,9656795,HOUSE,VILLA,895000.0,1410,Good,Hyper equipped,5.0,No,35.0,,4.0,,,,South,450.0,,718.0
7977,9644392,HOUSE,VILLA,1380000.0,1410,Good,Installed,6.0,No,,,4.0,,1.0,,South,460.0,Yes,1461.0
7978,9714705,HOUSE,VILLA,975000.0,1933,Good,Hyper equipped,5.0,No,60.0,No,4.0,,,,,1200.0,,1338.0
7979,9724624,HOUSE,VILLA,345000.0,3040,,Hyper equipped,2.0,,,No,4.0,,1.0,,,,Yes,340.0
7980,9562799,HOUSE,VILLA,389000.0,4690,Good,Installed,3.0,No,26.0,No,4.0,Yes,,,,866.0,,1000.0
7981,9572046,HOUSE,VILLA,459000.0,3053,To be done up,USA installed,4.0,Yes,20.0,No,4.0,,,,,400.0,,751.0
7982,9696435,HOUSE,VILLA,650000.0,8370,As new,Installed,3.0,,,,4.0,,1.0,,,220.0,Yes,360.0
7983,9685016,HOUSE,VILLA,665000.0,3020,As new,Hyper equipped,5.0,,30.0,No,4.0,Yes,,,,945.0,,1038.0
7984,9579146,HOUSE,VILLA,750000.0,9120,Good,Installed,4.0,,66.0,No,4.0,No,,,,2000.0,,2454.0
7985,9658193,HOUSE,VILLA,775000.0,1410,To be done up,Installed,4.0,No,,,4.0,,,,South,2500.0,,2692.0
7986,9703910,HOUSE,VILLA,788000.0,8860,Good,Installed,5.0,No,140.0,No,4.0,,,,,,,1723.0
7987,9656823,HOUSE,VILLA,840000.0,1420,As new,Hyper equipped,4.0,No,100.0,,4.0,,,Yes,South,,,2537.0
7988,9658013,HOUSE,VILLA,840000.0,1440,As new,Hyper equipped,4.0,No,100.0,,4.0,,,Yes,South,,,2537.0
7989,9722752,HOUSE,VILLA,459000.0,9220,Just renovated,Hyper equipped,4.0,No,,No,4.0,,,Yes,South,,,582.0
7990,9729925,HOUSE,VILLA,340000.0,4900,To renovate,Not installed,4.0,No,,No,4.0,,,,,,Yes,982.0
7991,9657582,HOUSE,VILLA,330000.0,7100,Good,Installed,3.0,No,,No,4.0,No,,,,,Yes,849.0
7992,9685378,HOUSE,VILLA,425000.0,1410,To renovate,,4.0,No,,No,3.0,,,,North West,300.0,Yes,420.0
7994,9687790,HOUSE,VILLA,580000.0,8710,To renovate,,6.0,No,,No,4.0,No,,,,,,1519.0
7995,9681180,HOUSE,VILLA,1850000.0,2610,,Installed,6.0,No,,No,4.0,,,,,,,1000.0
7996,9703475,HOUSE,VILLA,199000.0,6120,To renovate,Semi equipped,2.0,No,,No,4.0,,1.0,,West,230.0,,450.0
7997,9662878,HOUSE,VILLA,275000.0,4802,,,4.0,,27.0,No,4.0,,1.0,,West,770.0,,855.0
7998,9637108,HOUSE,VILLA,410000.0,4960,As new,,4.0,,,No,4.0,,,,South West,1514.0,Yes,1647.0
7999,8941865,HOUSE,VILLA,450000.0,7800,Good,Installed,5.0,No,,No,4.0,,,Yes,South East,,Yes,1102.0
8000,9394846,HOUSE,VILLA,465000.0,3078,Good,USA hyper equipped,3.0,No,10.0,No,4.0,No,,,,90.0,,175.0
8001,9604678,HOUSE,VILLA,490000.0,9130,Good,Installed,3.0,No,,No,4.0,,,Yes,North West,,Yes,1400.0
8002,9521174,HOUSE,VILLA,550000.0,1410,To be done up,Installed,3.0,No,,,4.0,,,Yes,South,,Yes,751.0
8003,9517572,HOUSE,VILLA,590000.0,1410,To renovate,Installed,3.0,No,,,4.0,,1.0,Yes,South,,Yes,691.0
8005,9503293,HOUSE,VILLA,650000.0,3500,To be done up,Installed,5.0,No,,No,4.0,,1.0,Yes,North,,,1515.0
8006,9663825,HOUSE,VILLA,685000.0,8900,To be done up,Installed,5.0,No,,No,4.0,,1.0,,,,Yes,5105.0
8007,9637838,HOUSE,VILLA,835000.0,1700,To be done up,Hyper equipped,8.0,,,No,4.0,No,,,,,Yes,940.0
8008,9578768,HOUSE,VILLA,990000.0,1410,As new,Hyper equipped,3.0,,22.0,,4.0,Yes,,,,,,795.0
8010,9625954,HOUSE,VILLA,1095000.0,1700,Good,Hyper equipped,6.0,No,,No,4.0,No,,,,,Yes,1975.0
8011,9039719,HOUSE,VILLA,1150000.0,1700,As new,USA hyper equipped,6.0,No,,No,4.0,No,,,,2700.0,Yes,2767.0
8012,9618471,HOUSE,VILLA,1150000.0,3390,As new,USA hyper equipped,3.0,Yes,150.0,No,4.0,Yes,,,,3938.0,,3938.0
8013,9460128,HOUSE,VILLA,1250000.0,1410,As new,Hyper equipped,6.0,,,,4.0,Yes,1.0,Yes,South East,,Yes,1650.0
8014,9678464,HOUSE,VILLA,395000.0,8620,As new,Hyper equipped,3.0,,,No,3.0,,,,,,Yes,857.0
8015,9726029,HOUSE,VILLA,625000.0,2490,,Installed,3.0,No,13.0,No,4.0,,,,,,,1219.0
8016,9716869,HOUSE,VILLA,670000.0,3061,Good,Installed,4.0,No,,No,4.0,No,,,,,,1119.0
8017,8617790,HOUSE,VILLA,230000.0,6440,Good,Installed,3.0,No,,No,4.0,,1.0,,,,,96.0
8018,9657062,HOUSE,VILLA,425000.0,9170,Good,Installed,4.0,No,,No,4.0,,,,,,Yes,619.0
8019,9644980,HOUSE,VILLA,475000.0,1470,As new,USA installed,4.0,,,No,4.0,,,,,,Yes,3275.0
8020,9585573,HOUSE,VILLA,540000.0,7041,Good,,5.0,,,No,4.0,Yes,,,,5000.0,Yes,5205.0
8021,9483145,HOUSE,VILLA,595000.0,3680,Good,,3.0,No,,No,4.0,,,,,,,1298.0
8022,9558454,HOUSE,VILLA,750000.0,6600,As new,,8.0,,,Yes,4.0,,,,,,Yes,2800.0
8023,9587397,HOUSE,VILLA,880000.0,8710,Good,,5.0,No,,No,4.0,No,,,,,,1536.0
8024,9640661,HOUSE,VILLA,945000.0,1410,Just renovated,Installed,4.0,No,50.0,No,4.0,,,,,1926.0,,2166.0
8025,9715987,HOUSE,VILLA,349000.0,4987,Good,,5.0,No,,No,4.0,,1.0,,,,Yes,1548.0
8026,6349237,HOUSE,VILLA,79000.0,4257,,,,,,No,,,,,,,,
8027,9594281,HOUSE,VILLA,307000.0,6600,,,,,,No,,,,,,,,
8028,9717879,HOUSE,VILLA,449000.0,1480,Good,Not installed,3.0,No,,No,4.0,,,,South,553.0,,728.0
8029,9724639,HOUSE,VILLA,240000.0,8610,To be done up,Installed,5.0,No,40.0,,4.0,,,Yes,East,,,750.0
8030,9724822,HOUSE,VILLA,325000.0,4821,As new,Hyper equipped,3.0,No,,No,4.0,,,,South East,675.0,,1114.0
8031,9679026,HOUSE,VILLA,220000.0,7322,To renovate,Semi equipped,4.0,No,,No,4.0,,1.0,,,,Yes,1631.0
8032,9456529,HOUSE,VILLA,329000.0,4121,Good,Not installed,6.0,,25.0,No,4.0,No,,,,726.0,,948.0
8033,9564277,HOUSE,VILLA,338000.0,8770,To be done up,Installed,3.0,No,,No,4.0,,,Yes,South,,,897.0
8034,9525561,HOUSE,VILLA,350000.0,4610,As new,Semi equipped,3.0,,,No,4.0,No,,,,526.0,Yes,633.0
8035,9490908,HOUSE,VILLA,439500.0,3800,,Installed,5.0,No,,No,4.0,,,Yes,South East,,,708.0
8036,9623153,HOUSE,VILLA,525000.0,9790,Good,Installed,2.0,No,,No,4.0,,,,,460.0,,884.0
8037,9687937,HOUSE,VILLA,535000.0,3800,Good,Installed,3.0,No,21.0,No,4.0,,1.0,,,,,2077.0
8038,9624700,HOUSE,VILLA,575000.0,1340,To be done up,Semi equipped,3.0,No,14.0,No,4.0,,1.0,,,3080.0,,3295.0
8039,9616616,HOUSE,VILLA,650000.0,2930,To be done up,Installed,4.0,No,,No,4.0,,1.0,,North East,3000.0,,3978.0
8040,9673563,HOUSE,VILLA,698000.0,8900,,Semi equipped,7.0,No,,No,4.0,,1.0,,North East,1115.0,,1313.0
8041,9716541,HOUSE,VILLA,725000.0,2900,Good,Installed,4.0,No,,No,4.0,,1.0,,South,230.0,Yes,610.0
8042,9716247,HOUSE,VILLA,890000.0,3110,To be done up,USA hyper equipped,4.0,No,,No,4.0,,,,,,Yes,5448.0
8043,9728538,HOUSE,VILLA,539000.0,8490,As new,Hyper equipped,4.0,No,,No,4.0,Yes,,,,,Yes,526.0
8044,9642440,HOUSE,VILLA,249000.0,6681,As new,,3.0,,,No,4.0,,,,,,Yes,620.0
8046,9541153,HOUSE,VILLA,355000.0,9870,Good,,3.0,No,,No,4.0,No,,,,,,449.0
8047,9316091,HOUSE,VILLA,630350.0,3120,As new,USA hyper equipped,3.0,,,No,4.0,,,,,,Yes,684.0
8048,9707453,HOUSE,VILLA,950000.0,1850,As new,USA hyper equipped,3.0,No,50.0,No,3.0,,1.0,,South,1300.0,,1460.0
8049,9711956,HOUSE,VILLA,299000.0,7604,Good,Hyper equipped,6.0,No,38.0,No,4.0,,1.0,,East,1100.0,,1240.0
8050,9637872,HOUSE,VILLA,715000.0,1410,As new,Installed,4.0,No,,No,4.0,,,,,511.0,Yes,511.0
8051,9727777,HOUSE,VILLA,379000.0,8531,Good,Installed,3.0,No,,No,,,,,,,Yes,650.0
8052,9277441,HOUSE,VILLA,259000.0,5340,Good,Installed,3.0,No,25.0,No,4.0,,,Yes,South,,,1222.0
8053,9699576,HOUSE,VILLA,280000.0,4300,To be done up,Semi equipped,3.0,No,60.0,No,4.0,,1.0,Yes,South West,,,938.0
8054,9661620,HOUSE,VILLA,295000.0,7100,Good,Semi equipped,4.0,No,,No,4.0,Yes,,,,,Yes,584.0
8055,9557330,HOUSE,VILLA,325000.0,4610,Good,Installed,3.0,No,,No,4.0,No,,,,,Yes,696.0
8056,9663267,HOUSE,VILLA,459500.0,1420,To be done up,Installed,4.0,,20.0,,4.0,,,Yes,South West,,,760.0
8057,9470908,HOUSE,VILLA,490000.0,9451,Good,Installed,4.0,No,,No,4.0,,,,,,Yes,731.0
8058,9685156,HOUSE,VILLA,570000.0,5022,As new,Installed,4.0,No,,No,4.0,,,Yes,South East,,Yes,1286.0
8059,9555512,HOUSE,VILLA,850000.0,7850,Good,Installed,7.0,No,75.0,No,4.0,,,,,2988.0,,2988.0
8060,9651937,HOUSE,VILLA,1199000.0,2930,As new,Installed,2.0,No,35.0,No,4.0,,,,South East,355.0,,931.0
8061,9088682,HOUSE,VILLA,1150000.0,8670,,Installed,5.0,Yes,,No,4.0,,,,,,Yes,687.0
8062,9722079,HOUSE,VILLA,390000.0,7520,As new,Installed,3.0,,,No,4.0,Yes,1.0,,,,Yes,703.0
8063,9707126,HOUSE,VILLA,875000.0,8200,Good,,6.0,No,,No,4.0,,1.0,,,,Yes,702.0
8064,9720674,HOUSE,VILLA,1475000.0,9830,Good,Installed,2.0,No,25.0,No,4.0,,1.0,Yes,South,,,
8065,9710252,HOUSE,VILLA,320000.0,7021,To be done up,Installed,3.0,No,36.0,,4.0,,,,South East,991.0,,1116.0
8066,9713316,HOUSE,VILLA,449000.0,8940,Good,Installed,3.0,No,,No,,,,Yes,South West,,Yes,960.0
8067,9637154,HOUSE,VILLA,375000.0,6600,As new,,5.0,,,No,4.0,,,,,,Yes,1445.0
8068,9703125,HOUSE,VILLA,449000.0,1342,Good,,4.0,,30.0,No,4.0,,,,,1360.0,,1482.0
8069,9500533,HOUSE,VILLA,635000.0,9150,Good,,4.0,No,,No,4.0,,,,,,Yes,1257.0
8070,9715331,HOUSE,VILLA,249000.0,7100,To be done up,Installed,2.0,No,26.0,No,4.0,No,,,,,,841.0
8071,9651072,HOUSE,VILLA,415000.0,4100,As new,Hyper equipped,6.0,No,,No,4.0,,,,,,,800.0
8072,9630146,HOUSE,VILLA,495000.0,6830,As new,USA hyper equipped,4.0,Yes,,No,4.0,,,,,,Yes,2400.0
8073,9720570,HOUSE,VILLA,340000.0,4280,As new,Installed,5.0,,60.0,No,4.0,,,,,,,2476.0
8074,9604541,HOUSE,VILLA,215000.0,5300,Good,Installed,2.0,No,,No,4.0,,,Yes,South West,,Yes,729.0
8075,9501142,HOUSE,VILLA,285000.0,7860,Good,Semi equipped,3.0,No,,No,4.0,,,,,,Yes,674.0
8076,9501143,HOUSE,VILLA,285000.0,7866,Good,Semi equipped,3.0,No,,No,4.0,,,,,,Yes,674.0
8077,9590814,HOUSE,VILLA,325000.0,2490,Good,Hyper equipped,3.0,No,12.0,No,4.0,,,,North West,450.0,,750.0
8078,9326696,HOUSE,VILLA,369000.0,9300,Just renovated,USA semi equipped,4.0,,,No,4.0,No,,,,20.0,,468.0
8079,9593387,HOUSE,VILLA,425000.0,2220,To be done up,Semi equipped,3.0,,,No,2.0,,,,,,Yes,1393.0
8081,9532403,HOUSE,VILLA,460000.0,1360,As new,Hyper equipped,4.0,No,40.0,No,4.0,No,1.0,,South,880.0,,880.0
8082,9558362,HOUSE,VILLA,470000.0,1360,As new,Installed,4.0,No,,No,4.0,Yes,,,,,Yes,911.0
8083,9452376,HOUSE,VILLA,475000.0,1770,Just renovated,USA hyper equipped,3.0,No,12.0,No,4.0,,,Yes,South,,,600.0
8084,9693243,HOUSE,VILLA,499000.0,3920,As new,Installed,5.0,No,,No,4.0,,1.0,Yes,North East,,,2211.0
8087,9673621,HOUSE,VILLA,649950.0,3550,As new,Installed,4.0,No,44.0,No,4.0,No,,Yes,South,,,7039.0
8088,9609948,HOUSE,VILLA,650000.0,2430,Good,Hyper equipped,5.0,,20.0,,4.0,,1.0,Yes,South West,,,1088.0
8089,7173557,HOUSE,VILLA,650000.0,7863,As new,Hyper equipped,5.0,No,30.0,Yes,4.0,No,1.0,,South West,2650.0,,2650.0
8090,9670341,HOUSE,VILLA,675000.0,2930,Good,Installed,3.0,No,,No,4.0,,,,,,Yes,1982.0
8091,9591794,HOUSE,VILLA,1050000.0,4121,,Installed,3.0,Yes,37.0,No,4.0,,1.0,,,,,2600.0
8092,9566134,HOUSE,VILLA,2400000.0,1410,Good,Hyper equipped,5.0,No,30.0,No,4.0,Yes,,,South West,7000.0,,7700.0
8093,9664175,HOUSE,VILLA,675000.0,8670,As new,Hyper equipped,2.0,No,,No,,No,,Yes,South West,,Yes,1781.0
8094,9570791,HOUSE,VILLA,1075000.0,3140,As new,Hyper equipped,3.0,No,27.0,No,,,,,South,1200.0,,1500.0
8096,9718075,HOUSE,VILLA,470000.0,1800,Good,USA installed,3.0,No,1.0,No,4.0,No,,,,500.0,,595.0
8097,9656198,HOUSE,VILLA,225000.0,6987,Good,Installed,2.0,No,,No,,,,,South West,1125.0,Yes,1125.0
8098,9656187,HOUSE,VILLA,295000.0,5580,Good,Installed,5.0,No,20.0,No,,,,,West,735.0,,735.0
8099,9656188,HOUSE,VILLA,434000.0,6987,As new,Hyper equipped,6.0,No,,No,,,,,North,14.0,Yes,14.0
8100,9316090,HOUSE,VILLA,631600.0,3120,As new,USA hyper equipped,3.0,,,No,4.0,,,,,,Yes,684.0
8101,9537566,HOUSE,VILLA,1049000.0,2930,,,6.0,No,,No,4.0,,,,,,,2193.0
8102,9673509,HOUSE,VILLA,1350000.0,1650,Good,Installed,4.0,No,80.0,No,4.0,Yes,,,North East,1843.0,,1843.0
8103,9707339,HOUSE,VILLA,975000.0,9900,Good,Installed,6.0,,,,4.0,,3.0,Yes,South West,,Yes,8000.0
8104,9425539,HOUSE,VILLA,387000.0,4900,As new,,2.0,,,No,,,,,,,,990.0
8105,9718326,HOUSE,VILLA,365000.0,3300,As new,Installed,3.0,No,,No,4.0,,,Yes,South East,,,600.0
8106,9718360,HOUSE,VILLA,445000.0,7110,As new,Hyper equipped,3.0,,90.0,No,4.0,,,,,,,1174.0
8107,9725255,HOUSE,VILLA,1495000.0,2970,As new,USA hyper equipped,4.0,,,No,4.0,Yes,,,,,,2150.0
8108,9726194,HOUSE,VILLA,2495000.0,2970,As new,USA hyper equipped,5.0,No,,No,4.0,Yes,,,,,Yes,6629.0
8109,9708975,HOUSE,VILLA,338000.0,5070,As new,USA installed,3.0,No,70.0,,4.0,,,,North West,810.0,,878.0
